Date,RecordImputedFlag,Mercury_Retrograde_Degree_Colapsed,Mercury_Retrograde_Degree_Granular,Mercury_Retrograde_Degree_Description,FedReserveConference,FedReserveConference_Description,SP500_Open,SP500_High,SP500_Low,SP500_Close,SP500_AdjClose,SP500_Volume,SP500_HighLow_Delta,SP500_HighLow_Delta_Percent,SP500_OpenClose_Delta,SP500_OpenClose_Delta_Percent,SP500_DeltaPercent_Combined,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Adj Close,VIX_HighLow_Delta,VIX_HighLow_Delta_Percent,VIX_OpenClose_Delta,VIX_OpenClose_Delta_Percent,VIX_DeltaPErcent_Combined
9/6/2014,Y,0,0,No Retrograde,0,No Conference,2002.585022,2007.440003,1992.849976,2004.625,2004.625,2803695000,14.5900265,0.732329167,-0.0949705,-0.004686398,0.75453495,12.505,13.135,12.18,12.375,12.375,0.955,7.882592513,0.14,1.206569139,11.2252376
9/7/2014,Y,0,0,No Retrograde,0,No Conference,2002.585022,2007.440003,1992.849976,2004.625,2004.625,2803695000,14.5900265,0.732329167,-0.0949705,-0.004686398,0.75453495,12.505,13.135,12.18,12.375,12.375,0.955,7.882592513,0.14,1.206569139,11.2252376
9/8/2014,N,0,0,No Retrograde,0,No Conference,2007.170044,2007.170044,1995.599976,2001.540039,2001.540039,2789090000,11.570068,0.579778921,-0.539917,-0.026892181,0.606671102,12.64,13.09,12.4,12.66,12.66,0.69,5.564516129,0.55,4.549214227,10.11373036
9/9/2014,N,0,0,No Retrograde,0,No Conference,2000.72998,2001.01001,1984.609985,1988.439941,1988.439941,2882830000,16.400025,0.826360097,-0.810059,-0.040471786,0.866831883,12.7,13.91,12.7,13.5,13.5,1.21,9.527559055,0.04,0.315955766,9.843514821
9/10/2014,N,0,0,No Retrograde,0,No Conference,1988.410034,1996.660034,1982.98999,1995.689941,1995.689941,2912430000,13.670044,0.689365255,-0.029907,-0.001504043,0.690869298,13.36,14.06,12.86,12.88,12.88,1.2,9.33125972,-0.14,-1.037037037,10.36829676
9/11/2014,N,0,0,No Retrograde,0,No Conference,1992.849976,1997.650024,1985.930054,1997.449951,1997.449951,2941690000,11.71997,0.590150191,-2.839965,-0.142304921,0.732455112,13.53,13.67,12.66,12.8,12.8,1.01,7.977883096,0.65,5.046583851,13.02446695
9/12/2014,N,0,0,No Retrograde,0,No Conference,1996.73999,1996.73999,1980.26001,1985.540039,1985.540039,3206570000,16.47998,0.832212938,-0.709961,-0.035543369,0.867756306,12.85,14.27,12.85,13.31,13.31,1.42,11.05058366,0.05,0.390625,11.44120866
9/13/2014,Y,0,0,No Retrograde,0,No Conference,1991.390015,1991.960022,1979.369995,1984.835022,1984.835022,2991550000,12.590027,0.635974097,-0.1049805,-0.005180651,0.666336814,13.195,14.23,13.195,13.715,13.715,1.035,7.92558725,0.14,1.059324521,8.984911771
9/14/2014,Y,1,2,Preshadow ,0,No Conference,1991.390015,1991.960022,1979.369995,1984.835022,1984.835022,2991550000,12.590027,0.635974097,-0.1049805,-0.005180651,0.666336814,13.195,14.23,13.195,13.715,13.715,1.035,7.92558725,0.14,1.059324521,8.984911771
9/15/2014,N,1,2,Preshadow ,0,No Conference,1986.040039,1987.180054,1978.47998,1984.130005,1984.130005,2776530000,8.700074,0.439735256,0.5,0.025182066,0.464917322,13.54,14.19,13.54,14.12,14.12,0.65,4.800590842,0.23,1.728024042,6.528614884
9/16/2014,N,1,2,Preshadow ,0,No Conference,1981.930054,2002.280029,1979.060059,1998.97998,1998.97998,3160310000,23.21997,1.173282736,-2.199951,-0.110877362,1.284160097,14.48,14.53,12.72,12.73,12.73,1.81,14.22955975,0.36,2.549575071,16.77913482
9/17/2014,N,1,2,Preshadow ,2,Scheduled Summary Conference,1999.300049,2010.73999,1993.290039,2001.569946,2001.569946,3209420000,17.449951,0.875434616,0.320069,0.016011616,0.891446232,13.06,14.53,11.73,12.65,12.65,2.8,23.87041773,0.33,2.59230165,26.46271938
9/18/2014,N,1,2,Preshadow ,0,No Conference,2003.069946,2012.339966,2003.069946,2011.359985,2011.359985,3235340000,9.27002,0.462790629,1.5,0.074941173,0.537731802,12.55,12.58,11.98,12.03,12.03,0.6,5.008347245,-0.1,-0.790513834,5.798861079
9/19/2014,N,1,2,Preshadow ,0,No Conference,2012.73999,2019.26001,2006.589966,2010.400024,2010.400024,4880220000,12.670044,0.631421676,1.380005,0.068610543,0.700032219,11.73,12.61,11.52,12.11,12.11,1.09,9.461805556,-0.3,-2.493765586,11.95557114
9/20/2014,Y,1,2,Preshadow ,0,No Conference,2010.909973,2014.169983,1998.799988,2002.345032,2002.345032,4114945000,15.369995,0.769499265,0.0299685,0.001474293,0.836635515,12.435,13.295,12.325,12.9,12.9,0.97,7.967764926,0.365,3.005800939,13.46733145
9/21/2014,Y,1,2,Preshadow ,0,No Conference,2010.909973,2014.169983,1998.799988,2002.345032,2002.345032,4114945000,15.369995,0.769499265,0.0299685,0.001474293,0.836635515,12.435,13.295,12.325,12.9,12.9,0.97,7.967764926,0.365,3.005800939,13.46733145
9/22/2014,N,1,2,Preshadow ,0,No Conference,2009.079956,2009.079956,1991.01001,1994.290039,1994.290039,3349670000,18.069946,0.907576853,-1.320068,-0.065661957,0.97323881,13.14,13.98,13.13,13.69,13.69,0.85,6.473724296,1.03,8.505367465,14.97909176
9/23/2014,N,1,2,Preshadow ,0,No Conference,1992.780029,1995.410034,1982.77002,1982.77002,1982.77002,3279350000,12.640014,0.637492693,-1.51001,-0.07571667,0.713209363,14.82,14.94,13.83,14.93,14.93,1.11,8.026030369,1.13,8.254200146,16.28023051
9/24/2014,N,1,2,Preshadow ,0,No Conference,1983.339966,1999.790039,1978.630005,1998.300049,1998.300049,3313850000,21.160034,1.069428541,0.569946,0.028744937,1.098173479,14.62,14.93,13.24,13.27,13.27,1.69,12.76435045,-0.31,-2.07635633,14.84070678
9/25/2014,N,1,2,Preshadow ,0,No Conference,1997.319946,1997.319946,1965.98999,1965.98999,1965.98999,3273050000,31.329956,1.593596924,-0.980103,-0.049046839,1.642643762,14.11,16.690001,14.03,15.64,15.64,2.660001,18.9593799,0.84,6.330067822,25.28944772
9/26/2014,N,1,2,Preshadow ,0,No Conference,1966.219971,1986.369995,1966.219971,1982.849976,1982.849976,2929440000,20.150024,1.02481026,0.229981,0.011697974,1.036508234,15.77,15.98,14.31,14.85,14.85,1.67,11.67016073,0.13,0.831202046,12.50136277
9/27/2014,Y,1,2,Preshadow ,0,No Conference,1972.589966,1983.825012,1965.130005,1980.325013,1980.325013,3011940000,18.695007,0.951296132,-1.830017,-0.092242524,1.05523663,16.3649995,16.53,14.88,15.415,15.415,1.65,11.11016127,1.1199995,7.51997476,18.63013603
9/28/2014,Y,1,2,Preshadow ,0,No Conference,1972.589966,1983.825012,1965.130005,1980.325013,1980.325013,3011940000,18.695007,0.951296132,-1.830017,-0.092242524,1.05523663,16.3649995,16.53,14.88,15.415,15.415,1.65,11.11016127,1.1199995,7.51997476,18.63013603
9/29/2014,N,1,2,Preshadow ,0,No Conference,1978.959961,1981.280029,1964.040039,1977.800049,1977.800049,3094440000,17.23999,0.877782003,-3.890015,-0.196183022,1.073965025,16.959999,17.08,15.45,15.98,15.98,1.63,10.55016181,2.109999,14.20874747,24.75890929
9/30/2014,N,2,4,Preshadow Intensified,0,No Conference,1978.209961,1985.170044,1968.959961,1972.290039,1972.290039,3951100000,16.210083,0.823281495,0.409912,0.020725654,0.844007149,15.49,16.43,15.18,16.309999,16.309999,1.25,8.234519104,-0.49,-3.066332916,11.30085202
10/1/2014,N,2,4,Preshadow Intensified,0,No Conference,1971.439941,1971.439941,1941.719971,1946.160034,1946.160034,4188590000,29.71997,1.530600212,-0.850098,-0.043102078,1.573702291,16.440001,17.559999,16.08,16.709999,16.709999,1.479999,9.203973881,0.130002,0.797069332,10.00104321
10/2/2014,N,2,4,Preshadow Intensified,0,No Conference,1945.829956,1952.319946,1926.030029,1946.170044,1946.170044,4012510000,26.289917,1.364979601,-0.330078,-0.016960476,1.381940076,16.700001,17.98,15.9,16.16,16.16,2.08,13.08176101,-0.009998,-0.059832439,13.14159345
10/3/2014,N,2,4,Preshadow Intensified,0,No Conference,1948.119995,1971.189941,1948.119995,1967.900024,1967.900024,3560970000,23.069946,1.184215862,1.949951,0.100194277,1.284410139,15.16,15.43,14.44,14.55,14.55,0.99,6.855955679,-1,-6.188118812,13.04407449
10/4/2014,Y,3,6,Retrograde Station,0,No Conference,1959.065003,1974.514954,1953.275025,1966.359985,1966.359985,3459595000,21.239929,1.087655678,2.0299685,0.10370723,1.191362907,14.81,15.6,14.245,15.005,15.005,1.355,9.548974281,-0.545,-3.403337756,12.95231204
10/5/2014,Y,4,7,Retrograde Intensified ,0,No Conference,1959.065003,1974.514954,1953.275025,1966.359985,1966.359985,3459595000,21.239929,1.087655678,2.0299685,0.10370723,1.191362907,14.81,15.6,14.245,15.005,15.005,1.355,9.548974281,-0.545,-3.403337756,12.95231204
10/6/2014,N,4,7,Retrograde Intensified ,0,No Conference,1970.01001,1977.839966,1958.430054,1964.819946,1964.819946,3358220000,19.409912,0.991095493,2.109986,0.107220183,1.098315676,14.46,15.77,14.05,15.46,15.46,1.72,12.24199288,-0.09,-0.618556701,12.86054958
10/7/2014,N,4,7,Retrograde Intensified ,0,No Conference,1962.359985,1962.359985,1934.869995,1935.099976,1935.099976,3687870000,27.48999,1.420766774,-2.459961,-0.125200327,1.545967101,16.18,17.459999,15.97,17.200001,17.200001,1.489999,9.329987477,0.72,4.657179819,13.9871673
10/8/2014,N,4,7,Retrograde Intensified ,0,No Conference,1935.550049,1970.359985,1925.25,1968.890015,1968.890015,4441890000,45.109985,2.343071549,0.450073,0.023258385,2.366329934,17.35,18.030001,14.97,15.11,15.11,3.060001,20.44088844,0.149999,0.872087159,21.3129756
10/9/2014,N,5,8,Retrograde,0,No Conference,1967.680054,1967.680054,1927.560059,1928.209961,1928.209961,4344020000,40.119995,2.081387545,-1.209961,-0.061453966,2.142841511,15.64,19.379999,15.34,18.76,18.76,4.039999,26.33636897,0.53,3.507610854,29.84397982
10/10/2014,N,5,8,Retrograde,0,No Conference,1925.630005,1936.97998,1906.050049,1906.130005,1906.130005,4550540000,30.929931,1.622723969,-2.579956,-0.133800574,1.756524543,19.110001,22.059999,18.139999,21.24,21.24,3.92,21.60970351,0.350001,1.865676972,23.47538048
10/11/2014,Y,5,8,Retrograde,0,No Conference,1915.640015,1924.534973,1890.095032,1890.434998,1890.434998,4451560000,34.439941,1.823825053,-1.5299685,-0.079490745,1.903315798,20.1350005,23.349999,19.3299995,22.9399995,22.9399995,4.0199995,20.84383567,0.1350005,0.744514569,21.96499807
10/12/2014,Y,5,8,Retrograde,0,No Conference,1915.640015,1924.534973,1890.095032,1890.434998,1890.434998,4451560000,34.439941,1.823825053,-1.5299685,-0.079490745,1.903315798,20.1350005,23.349999,19.3299995,22.9399995,22.9399995,4.0199995,20.84383567,0.1350005,0.744514569,21.96499807
10/13/2014,N,5,8,Retrograde,0,No Conference,1905.650024,1912.089966,1874.140015,1874.73999,1874.73999,4352580000,37.949951,2.024926137,-0.479981,-0.025180916,2.050107053,21.16,24.639999,20.52,24.639999,24.639999,4.119999,20.07796784,-0.08,-0.376647834,20.45461567
10/14/2014,N,5,8,Retrograde,0,No Conference,1877.109985,1898.709961,1871.790039,1877.699951,1877.699951,4812010000,26.919922,1.438191327,2.369995,0.126417264,1.564608591,23.77,24.549999,21.48,22.790001,22.790001,3.069999,14.29236034,-0.869999,-3.530840241,17.82320058
10/15/2014,N,5,8,Retrograde,0,No Conference,1874.180054,1874.180054,1820.660034,1862.48999,1862.48999,6090800000,53.52002,2.939594378,-3.519897,-0.187457906,3.127052283,26.360001,31.059999,24.639999,25.27,25.27,6.42,26.05519586,3.57,15.66476456,41.71996042
10/16/2014,N,5,8,Retrograde,0,No Conference,1855.949951,1876.01001,1835.02002,1862.76001,1862.76001,5073150000,40.98999,2.23376255,-6.540039,-0.351144921,2.584907471,29.26,29.41,24.610001,25.200001,25.200001,4.799999,19.5042617,3.99,15.78947368,35.29373539
10/17/2014,N,5,8,Retrograde,0,No Conference,1864.910034,1898.160034,1864.910034,1886.76001,1886.76001,4482120000,33.25,1.78292783,2.150024,0.115421417,1.898349247,21.68,23.08,20.23,21.99,21.99,2.85,14.08798814,-3.520001,-13.96825738,28.05624552
10/18/2014,Y,5,8,Retrograde,0,No Conference,1875.265015,1901.595032,1873.605042,1895.38501,1895.38501,3906665000,27.98999,1.495245974,0.5050045,0.027499792,1.5831676,21.8950005,22.62,19.37,20.28,20.28,3.25,16.90352945,-1.7,-6.711275121,24.16051172
10/19/2014,Y,5,8,Retrograde,0,No Conference,1875.265015,1901.595032,1873.605042,1895.38501,1895.38501,3906665000,27.98999,1.495245974,0.5050045,0.027499792,1.5831676,21.8950005,22.62,19.37,20.28,20.28,3.25,16.90352945,-1.7,-6.711275121,24.16051172
10/20/2014,N,5,8,Retrograde,0,No Conference,1885.619995,1905.030029,1882.300049,1904.01001,1904.01001,3331210000,22.72998,1.207564119,-1.140015,-0.060421834,1.267985953,22.110001,22.16,18.51,18.57,18.57,3.65,19.71907077,0.120001,0.54570714,20.26477791
10/21/2014,N,5,8,Retrograde,0,No Conference,1909.380005,1942.449951,1909.380005,1941.280029,1941.280029,3987090000,33.069946,1.731972992,5.369995,0.28203607,2.014009062,17.719999,17.75,16.030001,16.08,16.08,1.719999,10.72987456,-0.850001,-4.57728056,15.30715512
10/22/2014,N,4,7,Retrograde Intensified ,0,No Conference,1941.290039,1949.310059,1926.829956,1927.109985,1927.109985,3761930000,22.480103,1.166688473,0.01001,0.000515639,1.167204113,16.059999,18.43,15.56,17.870001,17.870001,2.87,18.44473008,-0.020001,-0.124384328,18.56911441
10/23/2014,N,4,7,Retrograde Intensified ,0,No Conference,1931.02002,1961.949951,1931.02002,1950.819946,1950.819946,3789250000,30.929931,1.601740566,3.910035,0.202896307,1.804636874,16.07,17.059999,15.68,16.530001,16.530001,1.379999,8.801014031,-1.800001,-10.07275265,18.87376668
10/24/2014,N,4,7,Retrograde Intensified ,0,No Conference,1951.589966,1965.27002,1946.27002,1964.579956,1964.579956,3078380000,19,0.97622631,0.77002,0.039471608,1.015697918,16.43,18.059999,16.09,16.110001,16.110001,1.969999,12.24362337,-0.100001,-0.604966691,12.84859006
10/25/2014,Y,3,5,Direct Station,0,No Conference,1957.279969,1964.955018,1948.820008,1963.104981,1963.104981,3308620000,16.13501,0.828131195,-0.4199825,-0.021239494,0.888842297,16.835,17.965,16.045,16.075001,16.075001,1.92,11.96556481,0.514999,3.204651757,15.77518326
10/26/2014,Y,2,3,Postshadow Intensified,0,No Conference,1957.279969,1964.955018,1948.820008,1963.104981,1963.104981,3308620000,16.13501,0.828131195,-0.4199825,-0.021239494,0.888842297,16.835,17.965,16.045,16.075001,16.075001,1.92,11.96556481,0.514999,3.204651757,15.77518326
10/27/2014,N,2,3,Postshadow Intensified,0,No Conference,1962.969971,1964.640015,1951.369995,1961.630005,1961.630005,3538860000,13.27002,0.680036079,-1.609985,-0.081950597,0.761986676,17.24,17.870001,16,16.040001,16.040001,1.870001,11.68750625,1.129999,7.014270204,18.70177645
10/28/2014,N,2,3,Postshadow Intensified,0,No Conference,1964.140015,1985.050049,1964.140015,1985.050049,1985.050049,3653260000,20.910034,1.064589787,2.51001,0.127955323,1.192545109,15.69,15.78,14.39,14.39,14.39,1.39,9.659485754,-0.350001,-2.182050986,11.84153674
10/29/2014,N,1,1,Postshadow,1,Scheduled Non-Summary Conference,1983.290039,1991.400024,1969.040039,1982.300049,1982.300049,3740350000,22.359985,1.135577975,-1.76001,-0.088663256,1.224241231,14.61,16.280001,14.19,15.15,15.15,2.090001,14.72868922,0.22,1.528839472,16.25752869
10/30/2014,N,1,1,Postshadow,0,No Conference,1979.48999,1999.400024,1974.75,1994.650024,1994.650024,3586150000,24.650024,1.248260489,-2.810059,-0.1417575,1.390017989,15.31,15.75,14.07,14.52,14.52,1.68,11.94029851,0.16,1.056105611,12.99640412
10/31/2014,N,1,1,Postshadow,0,No Conference,2001.199951,2018.189941,2001.199951,2018.050049,2018.050049,4292290000,16.98999,0.848990127,6.549927,0.328374749,1.177364875,13.84,14.83,13.72,14.03,14.03,1.11,8.090379009,-0.68,-4.683195592,12.7735746
11/1/2014,Y,1,1,Postshadow,0,No Conference,2009.704956,2021.324951,2007.440003,2017.930054,2017.930054,3923865000,13.8849485,0.69216189,3.3549195,0.168149417,0.860311307,14.125,14.91,13.975,14.38,14.38,0.935,6.715604121,-0.15,-0.987356884,10.41144283
11/2/2014,Y,1,1,Postshadow,0,No Conference,2009.704956,2021.324951,2007.440003,2017.930054,2017.930054,3923865000,13.8849485,0.69216189,3.3549195,0.168149417,0.860311307,14.125,14.91,13.975,14.38,14.38,0.935,6.715604121,-0.15,-0.987356884,10.41144283
11/3/2014,N,1,1,Postshadow,0,No Conference,2018.209961,2024.459961,2013.680054,2017.810059,2017.810059,3555440000,10.779907,0.535333653,0.159912,0.007924085,0.543257738,14.41,14.99,14.23,14.73,14.73,0.76,5.340829234,0.38,2.708481825,8.049311059
11/4/2014,N,1,1,Postshadow,0,No Conference,2015.810059,2015.97998,2001.01001,2012.099976,2012.099976,3956260000,14.96997,0.748120695,-2,-0.099117357,0.847238052,15.05,15.93,14.83,14.89,14.89,1.1,7.417397168,0.32,2.172437203,9.589834371
11/5/2014,N,1,1,Postshadow,0,No Conference,2015.290039,2023.77002,2014.420044,2023.569946,2023.569946,3766590000,9.349976,0.464152252,3.190063,0.158543961,0.622696213,14.15,14.99,14.15,14.17,14.17,0.84,5.93639576,-0.74,-4.969778375,10.90617413
11/6/2014,N,1,1,Postshadow,0,No Conference,2023.329956,2031.609985,2015.859985,2031.209961,2031.209961,3669770000,15.75,0.781304263,-0.23999,-0.011859733,0.793163996,14.46,15.08,13.67,13.67,13.67,1.41,10.31455743,0.29,2.046577276,12.3611347
11/7/2014,N,1,1,Postshadow,0,No Conference,2032.359985,2034.26001,2025.069946,2031.920044,2031.920044,3704280000,9.190064,0.453814646,1.150024,0.056617682,0.510432328,13.71,14.16,13.01,13.12,13.12,1.15,8.839354343,0.04,0.292611558,9.131965901
11/8/2014,Y,1,1,Postshadow,0,No Conference,2032.184998,2036.479981,2027.619995,2035.090027,2035.090027,3494610000,8.8599855,0.436985957,0.619995,0.030522659,0.467508616,13.435,13.705,12.695,12.895,12.895,1.01,7.933408997,0.04,0.298744803,8.2321538
11/9/2014,Y,1,1,Postshadow,0,No Conference,2032.184998,2036.479981,2027.619995,2035.090027,2035.090027,3494610000,8.8599855,0.436985957,0.619995,0.030522659,0.467508616,13.435,13.705,12.695,12.895,12.895,1.01,7.933408997,0.04,0.298744803,8.2321538
11/10/2014,N,1,1,Postshadow,0,No Conference,2032.01001,2038.699951,2030.170044,2038.26001,2038.26001,3284940000,8.529907,0.420157268,0.089966,0.004427635,0.424584903,13.16,13.25,12.38,12.67,12.67,0.87,7.027463651,0.04,0.304878049,7.3323417
11/11/2014,N,0,0,No Retrograde,0,No Conference,2038.199951,2041.280029,2035.280029,2039.680054,2039.680054,2958320000,6,0.294799729,-0.060059,-0.002946582,0.29774631,12.71,13.18,12.6,12.92,12.92,0.58,4.603174603,0.04,0.315706393,4.918880996
11/12/2014,N,0,0,No Retrograde,0,No Conference,2037.75,2040.329956,2031.949951,2038.25,2038.25,3246650000,8.380005,0.412411979,-1.930054,-0.094625331,0.50703731,13.76,13.76,12.99,13.02,13.02,0.77,5.927636644,0.84,6.501547988,12.42918463
11/13/2014,N,0,0,No Retrograde,0,No Conference,2039.209961,2046.180054,2030.439941,2039.329956,2039.329956,3455270000,15.740113,0.775207022,0.959961,0.047097314,0.822304336,13.33,14.31,12.87,13.79,13.79,1.44,11.18881119,0.31,2.380952381,13.56976357
11/14/2014,N,0,0,No Retrograde,0,No Conference,2039.73999,2042.219971,2035.199951,2039.819946,2039.819946,3227130000,7.02002,0.344930236,0.410034,0.02010631,0.365036546,13.79,14.15,13.31,13.31,13.31,0.84,6.311044328,0,0,6.311044328
11/15/2014,Y,0,0,No Retrograde,0,No Conference,2039.015015,2042.644959,2034.829956,2040.569946,2040.569946,3190010000,7.8150025,0.384068816,-0.5599365,-0.027447876,0.431623001,14.245,14.44,13.575,13.65,13.65,0.865,6.370840083,0.695,5.221637866,11.59247795
11/16/2014,Y,0,0,No Retrograde,0,No Conference,2039.015015,2042.644959,2034.829956,2040.569946,2040.569946,3190010000,7.8150025,0.384068816,-0.5599365,-0.027447876,0.431623001,14.245,14.44,13.575,13.65,13.65,0.865,6.370840083,0.695,5.221637866,11.59247795
11/17/2014,N,0,0,No Retrograde,0,No Conference,2038.290039,2043.069946,2034.459961,2041.319946,2041.319946,3152890000,8.609985,0.423207395,-1.529907,-0.075002061,0.498209456,14.7,14.73,13.84,13.99,13.99,0.89,6.430635838,1.39,10.44327573,16.87391157
11/18/2014,N,0,0,No Retrograde,0,No Conference,2041.47998,2056.080078,2041.47998,2051.800049,2051.800049,3416190000,14.600098,0.715172235,0.160034,0.007839731,0.723011966,13.86,13.99,13.13,13.86,13.86,0.86,6.549885758,-0.13,-0.929235168,7.479120926
11/19/2014,N,0,0,No Retrograde,0,No Conference,2051.159912,2052.139893,2040.369995,2048.719971,2048.719971,3390850000,11.769898,0.576851161,-0.640137,-0.0311988,0.608049961,14.01,14.78,13.83,13.96,13.96,0.95,6.86912509,0.15,1.082251082,7.951376173
11/20/2014,N,0,0,No Retrograde,0,No Conference,2045.869995,2053.840088,2040.48999,2052.75,2052.75,3128290000,13.350098,0.654259421,-2.849976,-0.13911008,0.793369502,14.66,15.74,13.58,13.58,13.58,2.16,15.90574374,0.7,5.014326648,20.92007039
11/21/2014,N,0,0,No Retrograde,0,No Conference,2057.459961,2071.459961,2056.75,2063.5,2063.5,3916420000,14.709961,0.715204133,4.709961,0.229446401,0.944650534,13.16,13.8,12.9,12.9,12.9,0.9,6.976744186,-0.42,-3.092783505,10.06952769
11/22/2014,Y,0,0,No Retrograde,0,No Conference,2061.265015,2070.814942,2060.910034,2066.454956,2066.454956,3522240000,9.9049075,0.481081024,3.1400145,0.15276701,0.633848034,13.04,13.41,12.665,12.76,12.76,0.745,5.861662519,-0.2,-1.468872373,7.485573652
11/23/2014,Y,0,0,No Retrograde,0,No Conference,2061.265015,2070.814942,2060.910034,2066.454956,2066.454956,3522240000,9.9049075,0.481081024,3.1400145,0.15276701,0.633848034,13.04,13.41,12.665,12.76,12.76,0.745,5.861662519,-0.2,-1.468872373,7.485573652
11/24/2014,N,0,0,No Retrograde,0,No Conference,2065.070068,2070.169922,2065.070068,2069.409912,2069.409912,3128060000,5.099854,0.246957916,1.570068,0.076087618,0.323045534,12.92,13.02,12.43,12.62,12.62,0.59,4.746580853,0.02,0.15503876,4.901619612
11/25/2014,N,0,0,No Retrograde,0,No Conference,2070.149902,2074.209961,2064.75,2067.030029,2067.030029,3392940000,9.459961,0.458164959,0.73999,0.035758503,0.493923462,12.55,13.02,12.23,12.25,12.25,0.79,6.459525756,-0.07,-0.554675119,7.014200875
11/26/2014,N,0,0,No Retrograde,0,No Conference,2067.360107,2073.290039,2066.620117,2072.830078,2072.830078,2745260000,6.669922,0.322745431,0.330078,0.015968709,0.338714139,12.27,12.4,11.91,12.07,12.07,0.49,4.114189757,0.02,0.163265306,4.277455063
11/27/2014,Y,0,0,No Retrograde,0,No Conference,2071.070068,2074.525025,2065.840088,2070.195069,2070.195069,2624950000,8.6849365,0.420443897,1.1400145,0.055020313,0.47546421,12.455,12.945,12.135,12.7,12.7,0.81,6.628292289,0.295,2.442858834,9.071151123
11/28/2014,N,0,0,No Retrograde,0,No Conference,2074.780029,2075.76001,2065.060059,2067.560059,2067.560059,2504640000,10.699951,0.518142364,1.949951,0.094071917,0.612214281,12.64,13.49,12.36,13.33,13.33,1.13,9.142394822,0.57,4.722452361,13.86484718
11/29/2014,Y,0,0,No Retrograde,0,No Conference,2070.280029,2070.77002,2057.315064,2060.5,2060.5,3331825000,13.454956,0.654519019,0.0849605,0.003989325,0.744601611,13.4,14.12,13.15,13.745,13.745,0.97,7.476505876,0.7,5.4745045,12.95101038
11/30/2014,Y,0,0,No Retrograde,0,No Conference,2070.280029,2070.77002,2057.315064,2060.5,2060.5,3331825000,13.454956,0.654519019,0.0849605,0.003989325,0.744601611,13.4,14.12,13.15,13.745,13.745,0.97,7.476505876,0.7,5.4745045,12.95101038
12/1/2014,N,0,0,No Retrograde,0,No Conference,2065.780029,2065.780029,2049.570068,2053.439941,2053.439941,4159010000,16.209961,0.790895674,-1.78003,-0.086093267,0.876988941,14.16,14.75,13.94,14.16,14.16,0.81,5.81061693,0.83,6.226556639,12.03717357
12/2/2014,N,0,0,No Retrograde,0,No Conference,2053.77002,2068.77002,2053.77002,2066.550049,2066.550049,3686650000,15,0.730364152,0.330079,0.016074441,0.746438594,14.1,14.17,12.85,12.85,12.85,1.32,10.27237354,-0.06,-0.423728814,10.69610235
12/3/2014,N,0,0,No Retrograde,0,No Conference,2067.449951,2076.280029,2066.649902,2074.330078,2074.330078,3612680000,9.630127,0.465977667,0.899902,0.043546102,0.509523769,12.75,12.88,12.21,12.5,12.5,0.67,5.487305487,-0.1,-0.778210117,6.265515604
12/4/2014,N,0,0,No Retrograde,0,No Conference,2073.639893,2077.340088,2062.340088,2071.919922,2071.919922,3408340000,15,0.727329119,-0.690185,-0.03327267,0.760601789,12.7,13.23,12.09,12.38,12.38,1.14,9.429280397,0.2,1.6,11.0292804
12/5/2014,N,0,0,No Retrograde,0,No Conference,2072.780029,2079.469971,2070.810059,2075.370117,2075.370117,3419620000,8.659912,0.418189585,0.860107,0.04151256,0.459702145,12.08,12.28,11.53,11.89,11.89,0.75,6.504770165,-0.3,-2.423263328,8.928033493
12/6/2014,Y,0,0,No Retrograde,0,No Conference,2073.810059,2077.625,2062.54004,2067.840088,2067.840088,3610305000,15.0849605,0.73263865,0.165039,0.007986775,0.766164435,12.565,13.475,12.04,13.05,13.05,1.435,11.69860022,0.43,3.666417117,17.78828067
12/7/2014,Y,0,0,No Retrograde,0,No Conference,2073.810059,2077.625,2062.54004,2067.840088,2067.840088,3610305000,15.0849605,0.73263865,0.165039,0.007986775,0.766164435,12.565,13.475,12.04,13.05,13.05,1.435,11.69860022,0.43,3.666417117,17.78828067
12/8/2014,N,0,0,No Retrograde,0,No Conference,2074.840088,2075.780029,2054.27002,2060.310059,2060.310059,3800990000,21.510009,1.047087714,-0.530029,-0.025539011,1.072626725,13.05,14.67,12.55,14.21,14.21,2.12,16.89243028,1.16,9.756097561,26.64852784
12/9/2014,N,0,0,No Retrograde,0,No Conference,2056.550049,2060.600098,2034.170044,2059.820068,2059.820068,3970150000,26.430054,1.299304062,-3.76001,-0.182497289,1.48180135,16.23,16.68,15.12,15.35,15.35,1.56,10.31746032,2.02,14.21534131,24.53280163
12/10/2014,N,0,0,No Retrograde,0,No Conference,2058.860107,2058.860107,2024.26001,2026.140015,2026.140015,4114440000,34.600097,1.70927138,-0.959961,-0.046604119,1.755875499,15.56,18.92,15.4,18.530001,18.530001,3.52,22.85714286,0.21,1.368078176,24.22522103
12/11/2014,N,0,0,No Retrograde,0,No Conference,2027.920044,2055.530029,2027.920044,2035.329956,2035.329956,3917950000,27.609985,1.361492781,1.780029,0.087853208,1.449345989,17.68,20.129999,15.94,20.08,20.08,4.189999,26.2860665,-0.850001,-4.587161112,30.87322761
12/12/2014,N,0,0,No Retrograde,0,No Conference,2030.359985,2032.25,2002.329956,2002.329956,2002.329956,4157650000,29.920044,1.494261418,-4.969971,-0.244185027,1.738446445,20.51,23.059999,18.34,21.08,21.08,4.719999,25.73609051,0.43,2.141434263,27.87752478
